a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t
-0.018619475,-0.61643891,0.149477622,-1.016835575,-1.076731527,-0.014191252,-0.087905835,1.330669433,-1.410809727,-0.160945046,-0.129435816,-2.116923501,-0.488150214,0.382064086,-2.165677659,0.954673492,-1.445286443,-0.992845128,0.172796676,0.198467603
-0.481708368,0.024061943,-0.548276636,-0.345506054,-0.450360655,1.320976306,-1.53299793,-0.358946857,,2.246119153,-1.65811844,,0.191831602,,0.527754429,1.151476192,-0.387740977,-0.037485011,,1.053311345
0.149049374,,0.036870733,0.556598706,-0.843246759,-1.321465897,-0.461559583,,-1.64181214,-0.398251403,0.992352007,,0.70662591,-1.233044601,,-1.022797595,,-1.55661357,-0.710384651,-0.607254088
1.180468361,0.372384911,0.222769021,0.320911721,0.630335528,0.045602508,-0.004254644,1.188175915,,-0.470206191,0.409411507,-0.073423853,1.735721959,0.130607042,0.892312417,1.279881037,0.035016342,1.685139039,2.394282535,0.11362991
0.366123817,0.83748164,1.772480932,-1.47783811,-0.314068695,1.447233748,0.107771444,0.549971621,0.92253875,,1.064154247,-0.22644183,0.022627781,-1.574436564,0.695853279,2.550206233,-0.993893455,-0.415904538,-0.16192531,1.194203854
1.277574935,0.244223722,1.065928174,-0.041023497,,1.146075678,0.041574885,0.079268179,0.735501135,0.12420524,0.362714755,0.187421169,0.819386948,0.592393508,1.016559933,-0.411910312,0.82212101,0.69040697,0.421497448,-0.16596554
-0.097917941,-0.081921134,,,-0.210055454,-0.054088964,-0.175345867,-0.679009731,1.002039094,0.554498675,1.015037883,-0.013705852,-1.108975259,0.630384571,0.479415123,-0.623202454,0.154536608,,0.090574279,1.377340477
-0.731152067,-1.066015948,-0.491791771,1.05634518,-0.320997248,-0.811314373,1.57448868,1.179511721,-0.276027074,0.805038291,-1.466904656,0.986877921,-0.109165664,-0.318734969,0.710230857,1.380009924,-0.641744851,-1.902139732,0.175291593,
-0.912081318,-0.215601586,-1.130964445,-0.189071392,1.418024135,0.0368935,-0.95002486,0.515187969,0.620339373,0.962243536,0.433171253,2.085507038,-0.987815151,1.170025401,1.32685734,1.240382136,0.356348307,-0.619164997,,
,-0.569289764,-1.844919072,1.172881876,,0.0802758,0.466435052,1.019515687,,0.252601935,,-0.410621196,0.052723643,-0.426498579,-0.636382326,1.456815466,0.066707522,-0.371024621,-0.795619275,-0.574898502
-0.750112122,-0.974023797,1.528381472,-0.057917411,0.154001857,0.301901595,-0.489616676,-1.123201031,-0.022527939,-0.051146228,-1.330241829,0.530790628,-0.29219725,,0.462685377,0.287867122,0.506046846,0.305268023,-0.829713136,0.214396199
-1.245043753,-1.870370997,0.1055963,-0.994852162,-0.302576432,-1.009147291,-0.329903726,-1.5589358,-1.224073902,-1.412917503,-2.031460837,,-0.750616841,,-1.288280135,-3.420226326,0.313048366,-1.05948926,,-0.072376745
0.917142063,-0.616638575,-0.563365968,0.839455369,-0.467513658,-0.037657386,,-2.258051832,0.210789235,-0.983486919,1.001780434,-0.673891772,1.096079165,,,-1.227581462,-0.809679211,0.114859498,0.065667624,-1.371957282
1.544569766,0.193071136,0.738608066,2.57936654,-1.781675845,0.886834992,-0.595401734,1.339304108,-0.937032195,0.459840585,1.112886339,1.792522386,2.367569619,-1.781163534,0.014099004,0.299416987,-0.493836056,-0.244729214,0.144784367,-0.130686144
-1.448367078,0.367240785,,,0.343896769,1.154308158,0.07765381,1.963862303,0.693183791,1.463917046,,,-0.673086079,-0.108796049,-0.752957367,2.199660931,,-0.220807646,0.316681857,-0.129719839
-0.748975981,-0.633145409,2.466253412,1.122048971,-0.479015276,0.331730012,-0.483422666,-0.720484419,-0.942060855,,0.466831331,-0.419117584,-0.612481236,,-0.126266431,0.243084066,0.770688106,,-0.691213741,-0.065613539
-1.645928759,0.924547478,0.283289626,-0.650530168,0.547567042,1.711375829,-1.575256692,-1.255893434,-0.611108203,1.220034076,-0.362522782,-0.903380178,-1.331300859,0.349674376,-1.168182701,-0.122306608,0.110282055,-0.085125504,0.322667145,-0.417190365
0.230401,-0.252867521,0.162686839,-0.10724489,-0.237215128,-0.179276617,,0.137234252,-0.756147021,-0.367175256,0.650700805,0.766490413,0.245116351,-0.246581267,-0.287942172,0.049126554,-0.399034884,,0.399529395,0.189636178
,-0.721802226,-1.394616568,0.013365766,1.538880862,1.16051196,,-0.863811145,0.984541094,0.817254384,-1.321883257,0.584722605,0.036630712,,1.460112104,-0.805473383,0.347935048,0.004710311,,-0.215769399
-0.469689393,-1.519853431,-0.365219049,-0.516584296,0.686112767,-1.962807129,1.442627731,-0.393128412,0.655046574,-1.261719731,0.683876081,-0.449827834,0.481897246,1.397701258,0.477994002,0.751367543,0.466396411,,-0.102462811,0.823388911
-0.062281011,-0.542324738,0.575324773,-0.519011669,-2.312212732,-0.642246775,-0.330831555,0.43153991,-1.325714704,-0.321339353,,-0.513979224,1.584677538,,-2.272592724,-1.323862566,-2.132572083,-0.516212835,-1.102524593,-0.178201177
1.296426906,-0.071034377,0.946660261,1.457622772,-0.242137777,2.316828949,0.706137215,0.382671397,1.22884389,1.215251975,-0.863566412,0.230571924,1.024002405,-0.789942232,0.420949152,-0.17085416,1.042328176,0.789436531,,
-0.531516454,1.079421006,-0.646333978,-0.51803778,-1.765575337,,-0.289843451,-1.016691989,-0.972179111,-0.562779822,-0.876084786,0.840244947,-1.13406934,-2.144653032,-0.585991598,-0.464639122,-0.111467291,1.472004246,-0.306393428,-0.058253682
0.444954862,,-0.637192297,1.263679855,2.22876475,1.003407846,,0.2665624,1.608895086,-0.179263816,2.029798052,0.618091381,0.174451479,2.489124042,1.113361142,-0.448365402,2.252378604,1.619653743,1.830524218,0.44012536
-0.642160442,-0.477686126,-0.008931049,0.006397528,0.845996037,-0.433029896,1.434646437,-0.086734999,0.515120056,-1.381746797,0.153950968,1.23577405,-0.96229164,,0.84314933,-0.671056754,0.346502673,-0.564780821,-0.299704879,0.361360119
-1.320934905,1.256226393,-2.356980984,,0.420030296,1.828065374,1.944354182,0.14235489,1.228981907,0.716366614,-1.512862043,0.177777885,-1.307078094,-0.486863339,0.302668882,1.491680627,,-0.549945064,-1.452564135,
1.614463342,-0.582159731,0.816770954,0.920134436,-0.456589865,-0.336392596,0.102087571,1.089720864,-1.401619798,-2.022609381,,1.717614038,2.013675032,-0.19566792,0.883838362,,0.006843084,0.043337009,1.940567452,-0.943228736
-0.403040832,0.414294989,-0.387418059,-0.711750859,0.74482011,0.185147335,,0.979788146,,-0.832212226,0.993469313,1.210827041,0.12293281,-0.621021801,1.135846426,0.337296124,-0.138068094,0.963864112,0.765802599,-0.738507133
0.242073847,-1.030142112,-0.660557324,-0.716412171,0.287215413,-1.34244394,-0.048796118,0.342377822,0.482053696,-0.80818836,-0.328234215,-0.108410575,0.268237804,0.480598567,-0.605710353,2.044966812,1.391658758,-0.703788566,-0.138663785,0.169855517
-0.813893739,-0.664297368,,-0.011173287,0.353505768,0.220223663,,1.035616227,-0.173719705,,0.402867742,-1.625507921,-1.100961226,-0.460967285,0.190291936,1.624854108,0.485331933,-0.632443301,-0.465783747,1.113944032
1.581435734,-1.475038764,2.191524585,1.021583624,0.498702776,-1.463779658,0.996386376,0.766682243,,-1.578847933,1.23613907,-1.167528552,1.11106215,-0.611003284,0.160570137,0.662383209,,-2.354723658,0.089039549,-0.843219413
0.571491896,,0.110107386,-2.157507391,-0.308504037,1.475969202,0.079258768,,-0.303632534,0.573750189,-1.832598125,1.553272101,0.888803019,-2.048058816,0.661545035,0.450687088,0.912216322,1.067144438,0.867551795,-1.585198283
0.292517543,-0.565852788,-0.226585624,,0.148723063,0.465853951,-0.768142088,0.618402239,-0.637706904,0.355573042,-1.291658153,0.390141778,-1.207816332,0.200426044,0.9721771,-0.686062626,-0.289111433,0.134270593,0.308783214,-0.235469644
1.689547911,0.886142498,2.121962057,-0.887007555,-0.285862131,-0.212096172,-0.024119366,-0.905218645,0.354766571,-0.465723204,0.949479764,,1.473768951,-1.100588237,,-1.278148558,0.441152327,,-0.240623142,-1.280860001
-1.856409729,-0.702452593,-0.998703839,-2.160083118,,,-0.271891254,1.567516495,-1.447934049,-0.191560793,-0.409896872,-3.517926227,-2.137914057,-0.117061417,-2.286647568,1.79526256,,0.249996704,-0.257115971,-0.287452781
-0.536712821,0.927861573,-1.543869519,0.555831526,,0.354987353,-0.301172959,0.734792575,-0.039865861,0.357145659,-1.037344909,,0.860150552,1.14172905,0.214522863,,1.070671267,0.999904239,0.547058377,
-0.082194222,1.691397428,-0.551578847,-0.80791713,0.088741918,1.63576994,1.278900496,-0.241079852,0.313513994,-0.383188827,-0.594317189,1.882680957,-0.511272314,0.025867602,,0.306190742,,1.786297326,-0.235180831,1.391462826
1.016985519,0.122886491,1.012012462,1.571325208,0.144489749,,-0.658069831,0.364927639,,,0.876309213,0.884700246,-0.512590611,0.781593496,0.954741305,-0.219506826,0.254193691,0.42325974,-0.033833804,0.525571835
0.15892218,1.007851738,,-0.587493776,-0.019627456,0.791967734,0.473114986,-0.811168032,,1.286871751,-1.268870998,1.910206694,0.480132615,0.987559861,1.088284878,-0.215063714,-0.449029458,1.130435343,,0.795028943
0.094839152,,0.066882089,-2.169796933,,0.319393785,0.012659627,1.646890522,0.174001798,1.072748021,1.974086512,-0.932660826,,1.657719652,0.444295458,0.130785683,,-1.2961002,0.368152466,0.210699625
-1.32131787,-1.01835851,0.035919678,0.238154289,-1.905751427,0.276732748,1.467575459,0.256736738,-1.056555939,-0.455249216,-0.651793651,-1.862964274,-0.038737338,,,0.286547532,-1.095487692,,-2.483909928,1.419059277
0.065211308,0.134728047,0.596792067,,,-1.429594086,-1.309158009,,-2.461028585,-2.072245598,0.17748216,0.616286358,-0.048486189,-1.349076747,-0.82066568,-0.865165612,,0.22495109,-1.140322569,-0.404202075
0.38878427,-0.57592924,-0.957812902,-0.872405839,0.727656853,-0.380589171,0.733287613,-1.083534982,0.487730953,-1.154430821,-1.503977443,-0.332493115,-0.269559618,-1.492404656,0.837123682,-0.715428958,0.557781515,0.506001938,0.697730526,-1.403812491
0.280941235,-0.296649403,-0.7514124,-1.488309724,0.683074034,,1.114684763,1.095859651,0.484233506,0.463683869,-0.231258913,0.197256248,,-0.296183202,-0.439950416,0.415890259,0.226223014,-0.691330267,0.953840416,
-0.817482519,1.48219375,-1.345610845,-1.27677224,-1.079504442,,0.679234632,0.691942294,-0.506708774,1.380282474,-2.724665868,1.18179999,0.624621386,,,0.182683588,-0.22214723,0.919538612,0.04331116,-0.232635121
-0.339819501,,-1.460837792,1.558376434,0.972258953,-0.795978327,-1.274571417,-1.359552854,0.525476079,-1.140825641,-2.207650085,-1.118406613,-0.093229252,1.067422803,0.014792852,-1.73377695,-0.112649788,,-0.357793761,-0.921894133
-0.251036063,1.473578005,1.07621786,-0.773107859,0.346756797,0.715508842,,0.739009622,-0.599571133,-0.613586353,-0.307906654,-0.900592406,0.933124888,-0.561731875,-1.006379255,0.970836667,,0.086457936,-0.178457965,-0.698694419
-1.006033802,1.117493445,-0.682378899,-1.069868594,0.940272733,,-0.284636749,1.357933169,-0.063648653,0.348688112,-0.632150501,0.936391648,-0.561878115,,-0.080791735,0.161204823,,0.043143364,-0.086819683,-0.049405879
-2.644089506,0.41860758,-0.705211492,0.514558555,0.271549599,0.001509979,0.93446028,,,1.344241967,-1.193441788,-1.149222965,-2.495181868,0.770317713,-0.984486721,0.23991225,0.040619873,0.606806952,-0.892462352,0.67853259
-0.397515279,-0.001879437,0.87145689,-0.436475019,1.527471584,,-0.741307311,0.638653556,1.340756788,,-1.003825228,-0.335600184,-0.890693383,0.9649854,-0.941485825,0.522547412,1.266650855,1.411891995,0.548649531,
1.462512811,1.34676276,-0.975749878,0.882265576,-1.252098167,,-0.599169814,-0.362893166,0.704626684,0.710367482,0.578553129,0.311843621,1.666419715,-0.510088055,-0.410935881,-0.919804138,-0.17798868,1.850835823,0.010757579,0.042519426
0.234472749,0.966247646,-0.525548616,0.699745587,1.015598907,-0.04172288,-0.327098048,-1.96170171,,-1.080133222,-1.273278087,0.772542163,,1.729461419,0.230555137,0.252367445,0.94255965,1.114838931,0.596005095,0.308290765
-0.752959496,2.454748705,-0.509295627,-1.840187705,2.218384664,1.336651463,0.835882886,-0.506717972,1.524571116,1.580635089,,,-0.619722833,-0.466126902,0.640514091,0.058523793,3.36348122,2.696639574,0.794795229,1.524507943
0.56636888,,-0.011058464,-0.066912468,,0.457136771,-1.108943245,-0.587116239,0.236736773,,1.184316257,0.883808558,0.23654457,-0.37717188,0.719213184,-0.822909935,0.164844091,-0.454592091,0.363811322,0.785842597
,-0.223388839,-0.077676928,-1.917043441,,-0.178988568,-1.250772443,-0.653787178,0.130839323,-1.436099896,0.147741861,0.070687671,0.290105347,0.417077409,-0.321569197,-0.883036131,0.869663243,-0.078710891,0.111971969,0.270499778
-0.76187484,0.992157651,0.61512192,0.586032711,-0.212398592,1.674652936,2.106388972,2.033160067,0.615402242,,-0.074323647,-0.178739305,-0.106033277,0.814405124,0.118288473,1.957122687,-0.575813966,0.139038295,0.736956797,0.116238293
0.764218976,1.181406503,1.209046555,-0.619389846,0.979588173,1.621157489,-0.596048149,,0.857452583,0.890114897,,0.121503384,-0.189275825,1.45428587,,,0.179856072,0.965405689,1.710244484,-1.073380617
-0.536176498,-0.284430351,0.707743625,0.409804701,-0.883343483,0.568931138,-0.591301014,0.477442352,0.273769962,0.920292107,-0.185988309,-0.315868101,-0.260835901,-0.31200659,-1.010070193,1.715828993,0.633374426,0.543991118,0.368253281,-0.816910641
0.364523106,1.552206972,,0.993270571,0.177745008,,-0.985722909,1.560607505,0.741811578,0.978092541,1.187651751,,-0.612083607,1.129444645,0.061405875,1.126808906,,1.855372533,0.900329968,0.851740177
0.000715726,-0.274949712,0.148466926,1.203804796,-0.561738812,,0.02083677,0.25814412,-0.228683195,0.434084516,1.025507709,-0.371039815,-0.263071681,0.052000734,-0.810052756,0.32780562,-1.94018511,,-1.174331683,0.012253658
1.016181731,-0.648627303,-0.262686331,0.999102011,0.251914519,-1.238817465,0.851244466,1.315305671,-0.44840023,-1.005307176,,-3.015235832,0.731315971,0.794444882,-1.277470109,0.140914442,-0.098828663,-0.818539415,1.489820479,-0.481846227
-1.191824278,0.024265861,0.182775756,0.841539971,-0.119453383,0.249674285,-0.169400593,-0.783974877,1.170759558,-0.273682679,-0.102731402,-1.022331747,-0.221724709,-0.969057333,-1.196686492,0.046566481,-0.110697189,-0.516104968,-0.14629667,0.626162014
0.267359322,0.207472776,-0.98185618,-0.64801465,0.995737154,0.282051353,-2.355966174,-0.747378855,1.249947939,1.248596677,-1.227321683,,0.100182479,0.644414881,1.062453978,,0.559673892,0.784235081,0.710695213,-1.130707454
-0.120398691,0.274612601,,1.376005519,0.129001437,-1.081815742,-0.287084188,-0.617478526,0.617782437,-0.361534669,0.075377565,-2.075108813,0.227487051,0.467379879,,-0.165641076,0.024026177,-0.60518786,-0.749160742,0.179019905
,-1.78869986,-0.629920515,0.810685312,0.957327957,-1.014964105,0.639872877,0.725627832,-0.019457635,-0.394235692,0.161691153,,-1.547034595,,-0.934730338,0.158769282,0.578992824,-1.357310565,-0.737730655,-1.551869619
-1.107720193,0.325324624,0.209132729,1.020892601,,0.645380157,0.846022739,-1.579269037,,1.022163555,,-0.261501854,-1.26310192,1.659803367,-0.049211111,1.063377483,2.056926079,0.471089606,-0.302573158,-0.390786654
-0.216439013,,-0.923292422,-0.451637544,-1.83524811,2.107187224,-1.541380844,-0.690229521,-0.965225789,,-0.283984127,0.639059776,-0.299579581,,-2.009574898,-1.528331349,-2.086900602,-0.081419185,-1.316652407,-1.610005092
1.212995644,-0.017151061,-1.02295646,0.70772899,0.715729711,0.42728774,-0.887971398,-0.65681574,0.741289919,-0.572973454,0.325734829,-0.59950196,1.078177976,0.15439772,1.269994761,-0.630803369,0.168055654,0.249207276,0.098265215,1.240426721
,0.551200163,-0.097797586,-1.444343976,-0.234650417,0.855588692,,-1.0047077,-0.046813313,-1.307299947,-0.175634798,0.619224787,0.764139858,0.165024516,-0.193910029,-1.199864728,0.777521408,0.02832251,0.047497916,-0.391294909
0.276958238,-0.994202157,0.097379429,-0.267030389,0.422348562,-0.508143471,2.16026633,-1.21550848,0.612691142,-0.971087577,-2.138525804,-0.291576313,0.751050224,1.73141048,0.634416453,-1.938485232,0.083767823,-0.701207324,-0.863796505,-0.238903741
-0.351739174,-2.526703273,0.674108007,-0.210736864,0.919291085,-2.501392736,0.918320074,-1.366020103,1.815629165,-2.253377104,2.354991034,-0.359951387,0.626412971,-1.376259095,-0.309106899,-1.612988724,1.005362943,0.352964863,1.432240823,-0.550014939
-0.775790379,-1.223293866,2.629936035,-1.661178079,,-1.640170819,-1.085859453,1.371208358,-0.266836474,,0.807006271,-0.390382128,-0.86404845,-0.585148451,-0.748815509,1.142999144,-0.03444291,-1.169469789,0.625495957,-0.534843086
0.360162891,0.425343297,1.315761259,-2.015628046,1.400880173,-0.116044462,-1.784648306,-0.426223527,,,0.221924973,,0.192963636,0.364277748,,-0.642906486,0.735611925,0.887533711,0.343216411,1.713097409
-0.190794061,,,-0.182509381,-0.898121092,1.105716258,0.410178295,0.909509289,0.519384571,1.722136691,-0.389392402,0.796347305,0.857069882,1.353605872,,2.329985674,-0.762626942,-1.068982153,0.303650505,
0.171844978,-1.543225237,0.520214572,-1.167933899,-0.120192962,-1.980921056,-0.268210478,2.330412735,-0.346444862,-1.67881333,-0.779194125,-1.333596869,,-0.533587231,-0.233205477,0.004041235,-0.403457231,-1.540901955,0.237826621,0.249248377
-0.879285311,-1.635639492,-0.313413623,-0.008133315,-2.172841738,-1.100590569,0.328654113,-0.460746216,-0.770928233,-0.707667962,-0.690078547,-0.991627156,0.004035874,-1.603750615,-0.528744758,-0.831308669,-0.839595851,-2.468739597,-1.337466026,-0.283964928
-0.283184948,-0.525464648,0.201121613,,2.33591765,-0.364512488,-2.686231491,0.928967958,1.543044579,1.086365663,-0.71174282,,,1.354507729,1.407772336,0.392240906,0.841254826,-0.937835638,,0.21943997
1.13937056,-2.309036155,0.118690969,0.089491926,-0.038087986,-1.140723854,-0.30013152,-0.193071529,,,,,0.98111029,-0.679420521,-1.256569537,-0.164351093,0.697971353,-0.606960512,0.598599737,0.781772991
-0.339256863,0.47461392,0.466055345,0.151676897,-0.06366432,0.103275249,0.552394365,0.923034572,-0.808617619,0.454514089,-0.067679199,-0.518311461,0.477022604,-1.261707228,,-0.337295249,-0.059942008,,-0.328414538,
0.142704025,-1.341495641,-1.685275594,,-1.710312421,-0.552554374,0.764848389,1.504127746,-2.119508647,0.507872749,0.696522471,-1.441394744,0.581264918,-0.341920949,-1.496719577,0.845744147,-0.405573962,-1.425796295,-0.101873368,0.736674662
0.057175499,,-0.8155453,0.473442229,,0.271577971,-0.357815523,2.17916755,0.608821173,-0.267820625,0.201650587,,0.740381914,-0.71152971,-0.589533474,1.793805215,0.528075597,0.901406275,1.988841049,-0.069779957
0.781823034,-0.032524543,1.944635616,-0.458902942,-0.080068333,-0.820049537,,-1.18558164,-1.293530576,0.738597203,0.207119377,-0.093013578,0.740649574,-0.170732695,-1.184193534,-1.659182258,,-0.056693257,-0.142273462,-1.368850056
,-0.921727405,-0.025609705,0.364694307,1.069505732,-0.439334661,0.400158237,,1.606432981,-0.888929278,1.188589491,0.765154741,-0.181927576,-0.74572834,0.541717368,-0.604933006,1.965414341,0.407371577,0.964684016,-0.734466798
-2.287648074,0.240404839,-0.640104665,-0.339765136,0.432005432,0.086588579,-1.763699221,0.605685257,0.16071237,,-1.412860522,,-1.897548102,0.445615844,-0.083605077,0.700612792,-0.08646928,-0.503541544,-0.110604979,-1.009120077
